series_id                     	year	period	value	footnote_codes
ORUP1000024G00000753          	2022	A01	100.0	
ORUP1000024G00000769          	2022	A01	100.0	
ORUP1000024G00000771          	2022	A01	100.0	
ORUP1000024G00000801          	2022	A01	98.7	
ORUP1000024G00000828          	2022	A01	4.6	
ORUP1000024G00000829          	2022	A01	4.6	
ORUP1000024G00000830          	2022	A01	80.6	
ORUP1000024G00000831          	2022	A01	17.6	
ORUP1000024G00000997          	2022	A01	29.1	
ORUP1000024G00000998          	2022	A01	-	1
ORUP1000024G00000999          	2022	A01	-	1
ORUP1000024G00001000          	2022	A01	20.0	
ORUP1000024G00001001          	2022	A01	50.0	
ORUP1000024G00001002          	2022	A01	75.0	
ORUP1000024G00001003          	2022	A01	70.9	
ORUP1000024G00001005          	2022	A01	50.0	
ORUP1000024G00001006          	2022	A01	80.0	
ORUP1000024G00001007          	2022	A01	100.0	
ORUP1000024G00001008          	2022	A01	100.0	
ORUP1000024G00001099          	2022	A01	16.3	
ORUP1000024G00001101          	2022	A01	64.7	7
ORUP1000024G00001102          	2022	A01	15.9	
ORUP1000024G00001103          	2022	A01	92.5	7
ORUP1000024G00001209          	2022	A01	63.8	7
ORUP1000024G00001210          	2022	A01	29.7	
ORUP1000024G00001216          	2022	A01	36.2	
ORUP1000024G00001222          	2022	A01	28.9	
ORUP1000024G00001223          	2022	A01	7.3	
ORUP1000024G00001226          	2022	A01	20.1	
ORUP1000024G00001230          	2022	A01	24.0	
ORUP1000024G00001234          	2022	A01	12.4	
ORUP1000024G00001244          	2022	A01	100.0	7
ORUP1000024G00001248          	2022	A01	33.2	
ORUP1000024G00001249          	2022	A01	66.8	7
ORUP1000024I00000139          	2022	A01	65.7	7
ORUP1000024I00000140          	2022	A01	34.3	
ORUP1000024I00000142          	2022	A01	81.3	7
ORUP1000024I00000159          	2022	A01	36.7	
ORUP1000024I00000173          	2022	A01	22.1	
ORUP1000024I00000174          	2022	A01	41.3	7
ORUP1000024I00000233          	2022	A01	7.88	
ORUP1000024I00000234          	2022	A01	-	3
ORUP1000024I00000235          	2022	A01	-	3
ORUP1000024I00000238          	2022	A01	30.00	
ORUP1000024I00000239          	2022	A01	30.9	
ORUP1000024I00000246          	2022	A01	10.3	
ORUP1000024I00000259          	2022	A01	100.0	7
ORUP1000024I00000267          	2022	A01	100.0	7
ORUP1000024I00000281          	2022	A01	96.9	7
ORUP1000024I00000295          	2022	A01	98.2	7
ORUP1000024I00000313          	2022	A01	75.8	7
ORUP1000024I00000344          	2022	A01	37.6	
ORUP1000024I00000345          	2022	A01	62.4	7
ORUP1000024I00000361          	2022	A01	64.6	7
ORUP1000024I00000362          	2022	A01	35.4	
ORUP1000024I00000364          	2022	A01	28.9	
ORUP1000024I00000365          	2022	A01	71.1	7
ORUP1000024I00000367          	2022	A01	100.0	7
ORUP1000024I00000381          	2022	A01	100.0	7
ORUP1000024I00000395          	2022	A01	94.6	7
ORUP1000024I00000409          	2022	A01	94.6	7
ORUP1000024I00000548          	2022	A01	100.0	7
ORUP1000024I00000552          	2022	A01	76.3	7
ORUP1000024I00000555          	2022	A01	76.3	7
ORUP1000024I00000587          	2022	A01	96.2	7
ORUP1000024I00000592          	2022	A01	94.6	7
ORUP1000024I00000607          	2022	A01	3.1	7
ORUP1000024I00000753          	2022	A01	100.0	
ORUP1000024I00000769          	2022	A01	100.0	
ORUP1000024I00000771          	2022	A01	100.0	
ORUP1000024I00000801          	2022	A01	98.9	
ORUP1000024I00000829          	2022	A01	3.1	
ORUP1000024I00000830          	2022	A01	63.3	
ORUP1000024I00001099          	2022	A01	32.8	7
ORUP1000024I00001101          	2022	A01	35.1	
ORUP1000024I00001102          	2022	A01	35.7	7
ORUP1000024I00001103          	2022	A01	82.2	7
ORUP1000024I00001209          	2022	A01	94.6	7
ORUP1000024I00001216          	2022	A01	5.4	
ORUP1000024I00001226          	2022	A01	5.4	
ORUP1000024I00001230          	2022	A01	5.1	
ORUP1000024I00001244          	2022	A01	100.0	7
ORUP1000024I00001249          	2022	A01	97.3	7
ORUP1000024J00000125          	2022	A01	2.89	
ORUP1000024J00000126          	2022	A01	0.80	
ORUP1000024J00000128          	2022	A01	3.00	
ORUP1000024J00000129          	2022	A01	4.00	
ORUP1000024J00000130          	2022	A01	5.60	
ORUP1000024J00000132          	2022	A01	2.91	
ORUP1000024J00000134          	2022	A01	1.33	
ORUP1000024J00000135          	2022	A01	3.20	
ORUP1000024J00000136          	2022	A01	4.00	
ORUP1000024J00000137          	2022	A01	5.63	
ORUP1000024J00000139          	2022	A01	47.9	
ORUP1000024J00000140          	2022	A01	52.1	7
ORUP1000024J00000142          	2022	A01	9.4	
ORUP1000024J00000143          	2022	A01	49.9	7
ORUP1000024J00000144          	2022	A01	39.4	
ORUP1000024J00000156          	2022	A01	31.7	
ORUP1000024J00000157          	2022	A01	58.9	7
ORUP1000024J00000160          	2022	A01	9.9	
ORUP1000024J00000161          	2022	A01	72.0	7
ORUP1000024J00000162          	2022	A01	13.3	
ORUP1000024J00000173          	2022	A01	18.8	
ORUP1000024J00000174          	2022	A01	76.3	7
ORUP1000024J00000177          	2022	A01	15.7	
ORUP1000024J00000178          	2022	A01	46.1	7
ORUP1000024J00000179          	2022	A01	34.7	
ORUP1000024J00000233          	2022	A01	16.41	
ORUP1000024J00000236          	2022	A01	10.00	
ORUP1000024J00000237          	2022	A01	25.00	
ORUP1000024J00000238          	2022	A01	40.00	
ORUP1000024J00000239          	2022	A01	54.6	7
ORUP1000024J00000246          	2022	A01	67.0	7
ORUP1000024J00000253          	2022	A01	19.3	
ORUP1000024J00000254          	2022	A01	16.2	
ORUP1000024J00000259          	2022	A01	95.9	7
ORUP1000024J00000267          	2022	A01	99.6	7
ORUP1000024J00000281          	2022	A01	74.4	7
ORUP1000024J00000295          	2022	A01	74.4	7
ORUP1000024J00000313          	2022	A01	87.5	7
ORUP1000024J00000332          	2022	A01	45.4	
ORUP1000024J00000333          	2022	A01	47.4	7
ORUP1000024J00000344          	2022	A01	2.7	
ORUP1000024J00000345          	2022	A01	97.3	7
ORUP1000024J00000348          	2022	A01	20.1	
ORUP1000024J00000349          	2022	A01	74.5	7
ORUP1000024J00000361          	2022	A01	49.8	
ORUP1000024J00000362          	2022	A01	49.8	7
ORUP1000024J00000365          	2022	A01	90.7	7
ORUP1000024J00000367          	2022	A01	74.2	7
ORUP1000024J00000381          	2022	A01	93.7	7
ORUP1000024J00000395          	2022	A01	11.1	
ORUP1000024J00000409          	2022	A01	46.2	
ORUP1000024J00000548          	2022	A01	100.0	7
ORUP1000024J00000551          	2022	A01	16.5	
ORUP1000024J00000552          	2022	A01	83.5	7
ORUP1000024J00000557          	2022	A01	3.0	
ORUP1000024J00000559          	2022	A01	58.9	7
ORUP1000024J00000560          	2022	A01	15.1	
ORUP1000024J00000583          	2022	A01	92.8	7
ORUP1000024J00000584          	2022	A01	7.2	
ORUP1000024J00000586          	2022	A01	10.4	
ORUP1000024J00000587          	2022	A01	89.6	7
ORUP1000024J00000592          	2022	A01	40.5	
ORUP1000024J00000607          	2022	A01	25.6	7
ORUP1000024J00000610          	2022	A01	25.6	7
ORUP1000024J00000662          	2022	A01	46.6	7
ORUP1000024J00000663          	2022	A01	23.8	
ORUP1000024J00000752          	2022	A01	25.8	
ORUP1000024J00000753          	2022	A01	97.0	
ORUP1000024J00000769          	2022	A01	99.6	
ORUP1000024J00000771          	2022	A01	100.0	
ORUP1000024J00000801          	2022	A01	96.5	
ORUP1000024J00000828          	2022	A01	25.6	
ORUP1000024J00000829          	2022	A01	25.6	
ORUP1000024J00000830          	2022	A01	95.1	
ORUP1000024J00000831          	2022	A01	90.6	
ORUP1000024J00000997          	2022	A01	50.3	
ORUP1000024J00000998          	2022	A01	16.0	
ORUP1000024J00000999          	2022	A01	25.0	
ORUP1000024J00001000          	2022	A01	50.0	
ORUP1000024J00001001          	2022	A01	80.0	
ORUP1000024J00001002          	2022	A01	80.0	
ORUP1000024J00001003          	2022	A01	49.7	
ORUP1000024J00001004          	2022	A01	20.0	
ORUP1000024J00001005          	2022	A01	20.0	
ORUP1000024J00001006          	2022	A01	50.0	
ORUP1000024J00001007          	2022	A01	75.0	
ORUP1000024J00001008          	2022	A01	84.0	
ORUP1000024J00001101          	2022	A01	10.1	
ORUP1000024J00001103          	2022	A01	64.5	7
ORUP1000024J00001209          	2022	A01	10.4	
ORUP1000024J00001210          	2022	A01	37.2	
ORUP1000024J00001211          	2022	A01	50.2	7
ORUP1000024J00001216          	2022	A01	89.6	
ORUP1000024J00001222          	2022	A01	73.0	7
ORUP1000024J00001223          	2022	A01	15.8	
ORUP1000024J00001226          	2022	A01	53.5	7
ORUP1000024J00001230          	2022	A01	52.3	7
ORUP1000024J00001231          	2022	A01	7.1	
ORUP1000024J00001234          	2022	A01	19.6	
ORUP1000024J00001235          	2022	A01	23.1	
ORUP1000024J00001238          	2022	A01	2.1	
ORUP1000024J00001248          	2022	A01	7.7	
ORUP1000024J00001249          	2022	A01	92.3	7
ORUP1000024K00000139          	2022	A01	92.7	7
ORUP1000024K00000160          	2022	A01	28.8	
ORUP1000024K00000161          	2022	A01	8.8	
ORUP1000024K00000259          	2022	A01	100.0	7
ORUP1000024K00000267          	2022	A01	100.0	7
ORUP1000024K00000281          	2022	A01	100.0	7
ORUP1000024K00000295          	2022	A01	100.0	7
ORUP1000024K00000311          	2022	A01	100.0	7
ORUP1000024K00000313          	2022	A01	100.0	7
ORUP1000024K00000344          	2022	A01	62.6	7
ORUP1000024K00000361          	2022	A01	76.4	7
ORUP1000024K00000367          	2022	A01	100.0	7
ORUP1000024K00000381          	2022	A01	100.0	7
ORUP1000024K00000395          	2022	A01	91.5	7
ORUP1000024K00000409          	2022	A01	96.0	7
ORUP1000024K00000548          	2022	A01	100.0	7
ORUP1000024K00000552          	2022	A01	100.0	7
ORUP1000024K00000555          	2022	A01	100.0	7
ORUP1000024K00000583          	2022	A01	100.0	7
ORUP1000024K00000592          	2022	A01	93.1	7
ORUP1000024K00000753          	2022	A01	100.0	
ORUP1000024K00000769          	2022	A01	94.2	
ORUP1000024K00000771          	2022	A01	100.0	
ORUP1000024K00000801          	2022	A01	100.0	
ORUP1000024K00001101          	2022	A01	58.3	7
ORUP1000024K00001103          	2022	A01	100.0	7
ORUP1000024K00001209          	2022	A01	91.5	7
ORUP1000024K00001210          	2022	A01	8.5	
ORUP1000024K00001216          	2022	A01	8.5	
ORUP1000024K00001244          	2022	A01	100.0	7
ORUP1000024K00001249          	2022	A01	100.0	7
ORUP1000024M00000125          	2022	A01	1.18	
ORUP1000024M00000126          	2022	A01	-	2
ORUP1000024M00000127          	2022	A01	-	2
ORUP1000024M00000128          	2022	A01	0.80	
ORUP1000024M00000129          	2022	A01	2.00	
ORUP1000024M00000130          	2022	A01	2.40	
ORUP1000024M00000132          	2022	A01	6.76	
ORUP1000024M00000133          	2022	A01	5.60	
ORUP1000024M00000134          	2022	A01	6.00	
ORUP1000024M00000135          	2022	A01	7.20	
ORUP1000024M00000136          	2022	A01	7.60	
ORUP1000024M00000137          	2022	A01	8.00	
ORUP1000024M00000139          	2022	A01	89.6	7
ORUP1000024M00000142          	2022	A01	88.9	7
ORUP1000024M00000143          	2022	A01	10.0	
ORUP1000024M00000157          	2022	A01	8.6	7
ORUP1000024M00000159          	2022	A01	55.1	7
ORUP1000024M00000160          	2022	A01	15.3	
ORUP1000024M00000161          	2022	A01	29.6	
ORUP1000024M00000174          	2022	A01	39.2	7
ORUP1000024M00000178          	2022	A01	13.3	
ORUP1000024M00000179          	2022	A01	78.6	7
ORUP1000024M00000233          	2022	A01	8.65	
ORUP1000024M00000234          	2022	A01	-	3
ORUP1000024M00000235          	2022	A01	-	3
ORUP1000024M00000236          	2022	A01	-	3
ORUP1000024M00000237          	2022	A01	10.00	
ORUP1000024M00000239          	2022	A01	21.2	
ORUP1000024M00000259          	2022	A01	100.0	7
ORUP1000024M00000267          	2022	A01	100.0	7
ORUP1000024M00000281          	2022	A01	98.6	7
ORUP1000024M00000295          	2022	A01	98.6	7
ORUP1000024M00000313          	2022	A01	99.9	7
ORUP1000024M00000331          	2022	A01	9.4	
ORUP1000024M00000332          	2022	A01	75.2	7
ORUP1000024M00000333          	2022	A01	12.5	
ORUP1000024M00000344          	2022	A01	35.9	
ORUP1000024M00000345          	2022	A01	61.3	7
ORUP1000024M00000348          	2022	A01	21.7	
ORUP1000024M00000349          	2022	A01	72.9	7
ORUP1000024M00000361          	2022	A01	50.6	7
ORUP1000024M00000362          	2022	A01	46.6	
ORUP1000024M00000365          	2022	A01	90.4	7
ORUP1000024M00000367          	2022	A01	100.0	7
ORUP1000024M00000381          	2022	A01	100.0	7
ORUP1000024M00000395          	2022	A01	87.4	7
ORUP1000024M00000409          	2022	A01	88.2	7
ORUP1000024M00000548          	2022	A01	100.0	7
ORUP1000024M00000559          	2022	A01	57.5	7
ORUP1000024M00000560          	2022	A01	38.6	
ORUP1000024M00000592          	2022	A01	88.0	7
ORUP1000024M00000661          	2022	A01	78.4	7
ORUP1000024M00000662          	2022	A01	10.6	
ORUP1000024M00000663          	2022	A01	11.0	
ORUP1000024M00000753          	2022	A01	100.0	
ORUP1000024M00000769          	2022	A01	97.2	
ORUP1000024M00000771          	2022	A01	97.2	
ORUP1000024M00000801          	2022	A01	98.9	
ORUP1000024M00000830          	2022	A01	44.9	
ORUP1000024M00000831          	2022	A01	11.1	
ORUP1000024M00000997          	2022	A01	85.2	
ORUP1000024M00000998          	2022	A01	70.0	
ORUP1000024M00000999          	2022	A01	75.0	
ORUP1000024M00001000          	2022	A01	90.0	
ORUP1000024M00001001          	2022	A01	100.0	
ORUP1000024M00001002          	2022	A01	100.0	
ORUP1000024M00001003          	2022	A01	14.8	
ORUP1000024M00001004          	2022	A01	-	1
ORUP1000024M00001005          	2022	A01	-	1
ORUP1000024M00001006          	2022	A01	10.0	
ORUP1000024M00001007          	2022	A01	25.0	
ORUP1000024M00001008          	2022	A01	30.0	
ORUP1000024M00001099          	2022	A01	41.6	7
ORUP1000024M00001100          	2022	A01	16.9	
ORUP1000024M00001101          	2022	A01	44.9	7
ORUP1000024M00001102          	2022	A01	40.4	
ORUP1000024M00001103          	2022	A01	93.5	7
ORUP1000024M00001209          	2022	A01	87.4	7
ORUP1000024M00001216          	2022	A01	12.6	
ORUP1000024M00001222          	2022	A01	11.8	
ORUP1000024M00001226          	2022	A01	11.8	
ORUP1000024M00001230          	2022	A01	12.0	
ORUP1000024M00001234          	2022	A01	9.3	
ORUP1000024M00001235          	2022	A01	11.0	
ORUP1000024M00001244          	2022	A01	100.0	7
ORUP1000024M00001249          	2022	A01	97.0	7
ORUP1000024N00000125          	2022	A01	0.94	
ORUP1000024N00000126          	2022	A01	-	2
ORUP1000024N00000127          	2022	A01	0.40	
ORUP1000024N00000128          	2022	A01	0.80	
ORUP1000024N00000129          	2022	A01	1.25	
ORUP1000024N00000130          	2022	A01	2.00	
ORUP1000024N00000132          	2022	A01	6.89	
ORUP1000024N00000133          	2022	A01	6.00	
ORUP1000024N00000134          	2022	A01	6.40	
ORUP1000024N00000135          	2022	A01	7.20	
ORUP1000024N00000136          	2022	A01	7.50	
ORUP1000024N00000137          	2022	A01	8.00	
ORUP1000024N00000139          	2022	A01	94.3	7
ORUP1000024N00000140          	2022	A01	5.7	
ORUP1000024N00000142          	2022	A01	92.6	7
ORUP1000024N00000143          	2022	A01	6.6	
ORUP1000024N00000156          	2022	A01	2.9	
ORUP1000024N00000157          	2022	A01	4.5	7
ORUP1000024N00000159          	2022	A01	41.9	
ORUP1000024N00000160          	2022	A01	26.9	
ORUP1000024N00000161          	2022	A01	30.4	7
ORUP1000024N00000173          	2022	A01	19.4	
ORUP1000024N00000174          	2022	A01	38.8	7
ORUP1000024N00000178          	2022	A01	18.0	
ORUP1000024N00000179          	2022	A01	81.2	7
ORUP1000024N00000233          	2022	A01	4.43	
ORUP1000024N00000234          	2022	A01	-	3
ORUP1000024N00000235          	2022	A01	-	3
ORUP1000024N00000238          	2022	A01	10.00	
ORUP1000024N00000239          	2022	A01	53.1	7
ORUP1000024N00000246          	2022	A01	5.0	
ORUP1000024N00000259          	2022	A01	100.0	7
ORUP1000024N00000267          	2022	A01	100.0	7
ORUP1000024N00000281          	2022	A01	99.5	7
ORUP1000024N00000295          	2022	A01	99.5	7
ORUP1000024N00000311          	2022	A01	97.3	7
ORUP1000024N00000313          	2022	A01	95.6	7
ORUP1000024N00000315          	2022	A01	2.3	
ORUP1000024N00000327          	2022	A01	4.4	7
ORUP1000024N00000331          	2022	A01	13.1	
ORUP1000024N00000332          	2022	A01	76.9	7
ORUP1000024N00000333          	2022	A01	10.1	
ORUP1000024N00000344          	2022	A01	33.6	
ORUP1000024N00000345          	2022	A01	66.4	7
ORUP1000024N00000348          	2022	A01	26.7	
ORUP1000024N00000349          	2022	A01	71.1	7
ORUP1000024N00000361          	2022	A01	57.0	7
ORUP1000024N00000362          	2022	A01	43.0	
ORUP1000024N00000365          	2022	A01	95.9	7
ORUP1000024N00000367          	2022	A01	98.9	7
ORUP1000024N00000381          	2022	A01	100.0	7
ORUP1000024N00000395          	2022	A01	85.8	7
ORUP1000024N00000409          	2022	A01	92.8	7
ORUP1000024N00000548          	2022	A01	100.0	7
ORUP1000024N00000551          	2022	A01	5.0	
ORUP1000024N00000552          	2022	A01	95.0	7
ORUP1000024N00000554          	2022	A01	4.4	
ORUP1000024N00000555          	2022	A01	95.6	7
ORUP1000024N00000559          	2022	A01	75.1	7
ORUP1000024N00000560          	2022	A01	23.0	
ORUP1000024N00000586          	2022	A01	0.5	
ORUP1000024N00000587          	2022	A01	99.5	7
ORUP1000024N00000592          	2022	A01	89.1	7
ORUP1000024N00000661          	2022	A01	90.5	7
ORUP1000024N00000662          	2022	A01	9.1	
ORUP1000024N00000753          	2022	A01	99.5	
ORUP1000024N00000769          	2022	A01	100.0	
ORUP1000024N00000770          	2022	A01	4.4	
ORUP1000024N00000771          	2022	A01	100.0	
ORUP1000024N00000801          	2022	A01	100.0	
ORUP1000024N00000830          	2022	A01	58.1	
ORUP1000024N00000831          	2022	A01	7.4	
ORUP1000024N00000997          	2022	A01	88.0	
ORUP1000024N00000998          	2022	A01	75.0	
ORUP1000024N00000999          	2022	A01	80.0	
ORUP1000024N00001000          	2022	A01	90.0	
ORUP1000024N00001001          	2022	A01	95.0	
ORUP1000024N00001002          	2022	A01	100.0	
ORUP1000024N00001003          	2022	A01	12.0	
